"","kegg.name","id","grpvar","EMO","MEM","MMO","KO","names","Pathway","Bamboo","Larval food","BvL","sBvL","food_indicator"
"64","K05876_methyl-accepting chemotaxis protein III, ribose and galactose sensor receptor","K05876","variable:Microbe_treatment",0.158075114225441,0.249981546339648,-0.471560465142215,"K05876","methyl-accepting chemotaxis protein III, ribose and galactose sensor receptor","Environmental Information Processing; Signal transduction; Two-component system | Cellular Processes; Cell motility; Bacterial chemotaxis | Brite Hierarchies; Protein families: signaling and cellular processes; Bacterial motility proteins",0.657513999574694,-0.696070882501017,1.35358488207571,1.86845109044068,"Bamboo"
"65","K05889_polyvinyl alcohol dehydrogenase (cytochrome) [EC:1.1.2.6]","K05889","variable:Microbe_treatment",0.708058477292724,0.851663611249306,-1.63188914068361,"K05889","polyvinyl alcohol dehydrogenase (cytochrome) [EC:1.1.2.6]","Not Included in Pathway or Brite; Unclassified: metabolism; Enzymes with EC numbers",1.41280175995271,-1.45661860839336,2.86942036834606,3.96519036649582,"Bamboo"
"66","K05901_biliverdin reductase / flavin reductase [EC:1.3.1.24 1.5.1.30]","K05901","variable:Microbe_treatment",-0.160043057377836,0.422886580179486,-0.47713018672018,"K05901","biliverdin reductase / flavin reductase [EC:1.3.1.24 1.5.1.30]","Metabolism; Metabolism of cofactors and vitamins; Riboflavin metabolism | Metabolism; Metabolism of cofactors and vitamins; Porphyrin and chlorophyll metabolism",0.894491856943845,-1.0245978540317,1.91908971097555,2.65067066261241,"Bamboo"
"67","K05909_laccase [EC:1.10.3.2]","K05909","variable:Microbe_treatment",1.0601371486915,0.213160594169297,-1.40097461434123,"K05909","laccase [EC:1.10.3.2]","Not Included in Pathway or Brite; Unclassified: metabolism; Enzymes with EC numbers",0.524366786348911,-0.601886900597993,1.1262536869469,1.55400123765889,"Bamboo"
"68","K06045_squalene-hopene/tetraprenyl-beta-curcumene cyclase [EC:5.4.99.17 4.2.1.129]","K06045","variable:Microbe_treatment",0.152194939675481,0.277543445950368,-0.43371574874408,"K06045","squalene-hopene/tetraprenyl-beta-curcumene cyclase [EC:5.4.99.17 4.2.1.129]","Metabolism; Metabolism of terpenoids and polyketides; Sesquiterpenoid and triterpenoid biosynthesis",0.928769201016035,-0.931184091354123,1.85995329237016,2.56887177832832,"Bamboo"
"69","K06049_magnesium chelatase accessory protein","K06049","variable:Microbe_treatment",0.235644791318327,0.202806632300336,-0.543201626215607,"K06049","magnesium chelatase accessory protein","Not Included in Pathway or Brite; Unclassified: metabolism; Cofactor metabolism",0.786894871585212,-0.85049486098638,1.63738973257159,2.26101663080404,"Bamboo"
"70","K06272_integrin-linked kinase [EC:2.7.11.1]","K06272","variable:Microbe_treatment",0.766915963880503,0.262037162021857,-1.31830443643464,"K06272","integrin-linked kinase [EC:2.7.11.1]","Cellular Processes; Cellular community - eukaryotes; Focal adhesion | Organismal Systems; Endocrine system; PPAR signaling pathway | Organismal Systems; Development; Axon guidance | Human Diseases; Cancers: Specific types; Endometrial cancer | Human Diseases; Infectious diseases: Bacterial; Bacterial invasion of epithelial cells | Brite Hierarchies; Protein families: metabolism; Protein kinases | Brite Hierarchies; Protein families: genetic information processing; Chromosome and associated proteins",0.499080216582464,-0.67476236159823,1.17384257818069,1.61982731064476,"Bamboo"
"71","K06377_sporulation-control protein","K06377","variable:Microbe_treatment",0.72399948010282,0.209830550562259,-1.15863937405703,"K06377","sporulation-control protein","Not Included in Pathway or Brite; Unclassified: signaling and cellular processes; Cell growth",0.515544957568363,-0.652039890299202,1.16758484786757,1.61117147098054,"Bamboo"
"72","K06610_MFS transporter, SP family, inositol transporter","K06610","variable:Microbe_treatment",0.480890392324863,0.218604197155536,-0.805758524054002,"K06610","MFS transporter, SP family, inositol transporter","Brite Hierarchies; Protein families: signaling and cellular processes; Transporters",0.899897701219075,-0.964416766051936,1.86431446727101,2.57490425796558,"Bamboo"
"73","K06638_K06638 (name not available)","K06638","variable:Microbe_treatment",0.887816271370964,0.333455498620623,-1.38152397221098,"K06638","K06638 (name not available)","K06638 (path not available)",0.477702037017365,-0.575000544418672,1.05270258143604,1.45226361961344,"Bamboo"
"74","K06675_structural maintenance of chromosome 4","K06675","variable:Microbe_treatment",0.825348504804242,0.628064692809247,-1.67195746206629,"K06675","structural maintenance of chromosome 4","Cellular Processes; Cell growth and death; Cell cycle - yeast | Brite Hierarchies; Protein families: genetic information processing; Chromosome and associated proteins",0.474605936991246,-0.607296972982522,1.08190290997377,1.49265420043394,"Bamboo"
"75","K06880_erythromycin esterase [EC:3.1.1.-]","K06880","variable:Microbe_treatment",0.699592621802348,0.0345815605554929,-0.960333141295317,"K06880","erythromycin esterase [EC:3.1.1.-]","Brite Hierarchies; Protein families: signaling and cellular processes; Antimicrobial resistance genes",0.7193764864369,-0.856690849892101,1.576067336329,2.17619405086826,"Bamboo"
"76","K06907_uncharacterized protein","K06907","variable:Microbe_treatment",0.129429320342741,0.179587264110592,-0.127510648966451,"K06907","uncharacterized protein","Not Included in Pathway or Brite; Poorly characterized; Function unknown",0.53197385906662,-0.421770964112491,0.953744823179112,1.31538292227723,"Bamboo"
"77","K06913_uncharacterized protein","K06913","variable:Microbe_treatment",0.227209556607636,0.17172571024001,-0.810033787344774,"K06913","uncharacterized protein","Not Included in Pathway or Brite; Poorly characterized; Function unknown",0.572218824073782,-0.821820838182116,1.3940396622559,1.92440909332177,"Bamboo"
"78","K06927_diphthine-ammonia ligase [EC:6.3.1.14]","K06927","variable:Microbe_treatment",0.584098021352187,0.193386656803084,-0.873874122995925,"K06927","diphthine-ammonia ligase [EC:6.3.1.14]","Brite Hierarchies; Protein families: genetic information processing; Translation factors",0.50804425627097,-0.566567939455034,1.074612195726,1.48256951310986,"Bamboo"
"79","K06931_uncharacterized protein","K06931","variable:Microbe_treatment",0.501642680703502,0.184655216114975,-1.04687874868231,"K06931","uncharacterized protein","Not Included in Pathway or Brite; Poorly characterized; Function unknown",0.67832763013175,-0.897257405810032,1.57558503594178,2.17552692163563,"Bamboo"
"80","K06977_uncharacterized protein","K06977","variable:Microbe_treatment",0.064534768204254,0.0937278122255612,-0.553220894890909,"K06977","uncharacterized protein","Not Included in Pathway or Brite; Poorly characterized; Function unknown",0.422096176153118,-0.661898524892074,1.08399470104519,1.49554761501387,"Bamboo"
"81","K06993_ribonuclease H-related protein","K06993","variable:Microbe_treatment",0.625629333968102,0.765896427722869,-1.5604653942439,"K06993","ribonuclease H-related protein","Not Included in Pathway or Brite; Unclassified: genetic information processing; Replication and repair",0.426725646702345,-0.529298802394907,0.956024449097252,1.31853615443241,"Bamboo"
"82","K07031_D-glycero-alpha-D-manno-heptose-7-phosphate kinase [EC:2.7.1.168]","K07031","variable:Microbe_treatment",0.0222559566677112,0.292131042635176,-0.412093457755452,"K07031","D-glycero-alpha-D-manno-heptose-7-phosphate kinase [EC:2.7.1.168]","Metabolism; Glycan biosynthesis and metabolism; Lipopolysaccharide biosynthesis",0.740354439471377,-0.799677758834485,1.54003219830586,2.12634940090754,"Bamboo"
"83","K07064_uncharacterized protein","K07064","variable:Microbe_treatment",0.331289644905076,0.292338857443326,-0.782883237751432,"K07064","uncharacterized protein","Not Included in Pathway or Brite; Poorly characterized; Function unknown",0.522856278223726,-0.619549165040291,1.14240544326402,1.57634272666222,"Bamboo"
"84","K07072_(4-(4-[2-(gamma-L-glutamylamino)ethyl]phenoxymethyl)furan-2-yl)methanamine synthase [EC:2.5.1.131]","K07072","variable:Microbe_treatment",0.428294102335201,0.150909601986946,-0.963210023238975,"K07072","(4-(4-[2-(gamma-L-glutamylamino)ethyl]phenoxymethyl)furan-2-yl)methanamine synthase [EC:2.5.1.131]","Metabolism; Energy metabolism; Methane metabolism",0.726285158943589,-0.95943790908256,1.68572306802615,2.32787243653508,"Bamboo"
"85","K07076_uncharacterized protein","K07076","variable:Microbe_treatment",0.413942881187519,0.47777267665278,-0.821578766833803,"K07076","uncharacterized protein","Not Included in Pathway or Brite; Poorly characterized; Function unknown",0.860396986009601,-0.817812828136333,1.67820981414593,2.31747992716035,"Bamboo"
"86","K07100_putative phosphoribosyl transferase","K07100","variable:Microbe_treatment",0.204901095373407,0.276467797366856,-0.614956663378594,"K07100","putative phosphoribosyl transferase","Not Included in Pathway or Brite; Poorly characterized; General function prediction only",0.62767599021948,-0.708784957897709,1.33646094811719,1.84476486247161,"Bamboo"
"87","K07221_phosphate-selective porin OprO and OprP","K07221","variable:Microbe_treatment",0.509211206919619,0.237038094228322,-1.00414707341917,"K07221","phosphate-selective porin OprO and OprP","Brite Hierarchies; Protein families: signaling and cellular processes; Transporters",0.417344176430142,-0.573929034276648,0.99127321070679,1.36729307005316,"Bamboo"
"88","K07239_heavy-metal exporter, HME family","K07239","variable:Microbe_treatment",0.544720366031444,0.472428906757936,-1.08334627931328,"K07239","heavy-metal exporter, HME family","Not Included in Pathway or Brite; Unclassified: signaling and cellular processes; Transport",1.17871772984778,-1.21890981357585,2.39762754342363,3.31259544103341,"Bamboo"
"89","K07282_gamma-polyglutamate biosynthesis protein CapA","K07282","variable:Microbe_treatment",0.685497751186702,0.571783155238109,-1.25085514978259,"K07282","gamma-polyglutamate biosynthesis protein CapA","Not Included in Pathway or Brite; Unclassified: signaling and cellular processes; Structural proteins",0.740489500465496,-0.736588046872017,1.47707754733751,2.03926904786708,"Bamboo"
"90","K07338_uncharacterized protein","K07338","variable:Microbe_treatment",-0.12477031817026,0.0795994029816334,-0.039458876181891,"K07338","uncharacterized protein","Not Included in Pathway or Brite; Poorly characterized; Function unknown",0.956126186918132,-1.0075098950232,1.96363608194133,2.71228825004566,"Bamboo"
"91","K07407_alpha-galactosidase [EC:3.2.1.22]","K07407","variable:Microbe_treatment",0.725902049134879,0.609298562574378,-1.12925934195217,"K07407","alpha-galactosidase [EC:3.2.1.22]","Metabolism; Carbohydrate metabolism; Galactose metabolism | Metabolism; Lipid metabolism; Glycerolipid metabolism | Metabolism; Lipid metabolism; Sphingolipid metabolism | Metabolism; Glycan biosynthesis and metabolism; Glycosphingolipid biosynthesis - globo and isoglobo series",0.529696863867594,-0.404657844857658,0.934354708725252,1.28856206017784,"Bamboo"
"92","K07432_beta-1,4-N-acetylglucosaminyltransferase [EC:2.4.1.141]","K07432","variable:Microbe_treatment",0.389272631542973,0.480560207857859,-1.0898947151818,"K07432","beta-1,4-N-acetylglucosaminyltransferase [EC:2.4.1.141]","Metabolism; Glycan biosynthesis and metabolism; N-Glycan biosynthesis | Metabolism; Glycan biosynthesis and metabolism; Various types of N-glycan biosynthesis | Brite Hierarchies; Protein families: metabolism; Glycosyltransferases",0.533928288869636,-0.667540755674342,1.20146904454398,1.65804088831013,"Bamboo"
"93","K07442_tRNA (adenine57-N1/adenine58-N1)-methyltransferase catalytic subunit [EC:2.1.1.219 2.1.1.220]","K07442","variable:Microbe_treatment",-0.00414289788241553,0.254310526460744,-0.413235106741539,"K07442","tRNA (adenine57-N1/adenine58-N1)-methyltransferase catalytic subunit [EC:2.1.1.219 2.1.1.220]","Brite Hierarchies; Protein families: genetic information processing; Transfer RNA biogenesis",0.492523127234072,-0.591530953717817,1.08405408095189,1.4956297506966,"Bamboo"
"94","K07469_aldehyde oxidoreductase [EC:1.2.99.7]","K07469","variable:Microbe_treatment",0.513123067014491,0.179997318397575,-1.03908895473109,"K07469","aldehyde oxidoreductase [EC:1.2.99.7]","Not Included in Pathway or Brite; Unclassified: metabolism; Enzymes with EC numbers",0.427161232956415,-0.637219035197546,1.06438026815396,1.46841647037905,"Bamboo"
"95","K07512_mitochondrial trans-2-enoyl-CoA reductase [EC:1.3.1.38]","K07512","variable:Microbe_treatment",0.0902532444947901,0.331445385007351,-0.623812075422844,"K07512","mitochondrial trans-2-enoyl-CoA reductase [EC:1.3.1.38]","Metabolism; Lipid metabolism; Fatty acid elongation",0.665651084729399,-0.788366007466601,1.454017092196,2.00737128425298,"Bamboo"
"96","K07543_benzylsuccinate CoA-transferase BbsE subunit [EC:2.8.3.15]","K07543","variable:Microbe_treatment",-0.155326259460966,0.227238477372602,-0.483057934431126,"K07543","benzylsuccinate CoA-transferase BbsE subunit [EC:2.8.3.15]","Metabolism; Xenobiotics biodegradation and metabolism; Toluene degradation",0.543552575550656,-0.793183245131223,1.33673582068188,1.84514507266428,"Bamboo"
"97","K07544_benzylsuccinate CoA-transferase BbsF subunit [EC:2.8.3.15]","K07544","variable:Microbe_treatment",-0.446239496677667,0.0900506160255386,0.0035780476337387,"K07544","benzylsuccinate CoA-transferase BbsF subunit [EC:2.8.3.15]","Metabolism; Xenobiotics biodegradation and metabolism; Toluene degradation",0.615944217883506,-0.830034927846112,1.44597914572962,1.99625300775956,"Bamboo"
"98","K07647_two-component system, OmpR family, sensor histidine kinase TorS [EC:2.7.13.3]","K07647","variable:Microbe_treatment",0.661619717748937,0.493099200550758,-1.21798005069102,"K07647","two-component system, OmpR family, sensor histidine kinase TorS [EC:2.7.13.3]","Environmental Information Processing; Signal transduction; Two-component system | Brite Hierarchies; Protein families: metabolism; Protein kinases | Brite Hierarchies; Protein families: signaling and cellular processes; Two-component system",0.99104426441273,-1.02945380682741,2.02049807124014,2.79094109024984,"Bamboo"
"99","K07698_two-component system, sporulation sensor kinase C [EC:2.7.13.3]","K07698","variable:Microbe_treatment",0.0160373410365577,0.476105616855897,-0.659013678879916,"K07698","two-component system, sporulation sensor kinase C [EC:2.7.13.3]","Environmental Information Processing; Signal transduction; Two-component system | Brite Hierarchies; Protein families: metabolism; Protein kinases | Brite Hierarchies; Protein families: signaling and cellular processes; Two-component system",0.425329961785768,-0.526646959968618,0.951976921754386,1.31293751947,"Bamboo"
"100","K07714_two-component system, NtrC family, response regulator AtoC","K07714","variable:Microbe_treatment",0.178872912545107,0.231071682011621,-0.397340331295644,"K07714","two-component system, NtrC family, response regulator AtoC","Environmental Information Processing; Signal transduction; Two-component system | Brite Hierarchies; Protein families: signaling and cellular processes; Two-component system",0.554504345033648,-0.546851557831899,1.10135590286555,1.51956203746668,"Bamboo"
"101","K07755_arsenite methyltransferase [EC:2.1.1.137]","K07755","variable:Microbe_treatment",0.0095178322789698,0.134210055655251,-0.10174933506183,"K07755","arsenite methyltransferase [EC:2.1.1.137]","Not Included in Pathway or Brite; Unclassified: metabolism; Enzymes with EC numbers",0.646494964203962,-0.62100732359258,1.26750228779654,1.74937962256395,"Bamboo"
"102","K07766_diphosphoinositol-polyphosphate diphosphatase [EC:3.6.1.52]","K07766","variable:Microbe_treatment",0.477166366151523,0.0704501868119119,-0.881529269443405,"K07766","diphosphoinositol-polyphosphate diphosphatase [EC:3.6.1.52]","Not Included in Pathway or Brite; Unclassified: metabolism; Enzymes with EC numbers",0.793622819776858,-0.996360806936234,1.78998362671309,2.47208809207448,"Bamboo"
"103","K07769_two-component system, OmpR family, sensor histidine kinase NblS [EC:2.7.13.3]","K07769","variable:Microbe_treatment",-0.121262749466241,0.370402138467716,-0.617683158237475,"K07769","two-component system, OmpR family, sensor histidine kinase NblS [EC:2.7.13.3]","Environmental Information Processing; Signal transduction; Two-component system | Brite Hierarchies; Protein families: metabolism; Protein kinases | Brite Hierarchies; Protein families: signaling and cellular processes; Two-component system",0.398710912053769,-0.622475441726954,1.02118635378072,1.40866963269565,"Bamboo"
